"start";"end";"deviceid";"বয়স";"লিঙ্গ";"শিক্ষাগত যোগ্যতা";"পেশা";"আপনি কোথায় বসবাস করেন?";"আপনার চা পানের ধরণ কেমন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/সকাল";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/দুপুর";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/বিকাল/সন্ধ্যায়";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/রাতে";"আপনার পরিবারের অন্য কতজন সদস্য চা পান করেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? /র/লাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /দুধ চা";"আপনি কোন ধরণের চা পান করে থাকেন? /গ্রীন চা";"আপনি কোন ধরণের চা পান করে থাকেন? /হারবাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /উলং চা";"আপনি কোন ধরণের চা পান করে থাকেন? /অন্যান্য";"আপনি কোন ধরণের চা পান করে থাকেন? /রেডি চা";"আপনি কোন ধরণের চা পান করে থাকেন? /ফ্লেভারযুক্ত চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্যান্ডের টি ব্যাগ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/খোলা চা ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/রেডি/প্যাকেজ চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/অন্যান্য";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্রান্ডের চা পাতা";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/মুদি দোকান";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/সুপারশপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অনলাইন শপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অন্যান্য";"প্রতি মাসে আপনার কত টাকার চা পাতা ক্রয় করে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ব্র্যান্ড এর খ্যাতি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/গুনগত মান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/স্বাদ ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ঘ্রান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/পন্যের মোড়ক ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/সুলভ ক্রয়মূল্য ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ডিসকাউন্ট বা ফ্রি গিফট";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/দোকানদার যা দেয় তাই কিনি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/যখন যা পাই ";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/বিজ্ঞাপন দেখে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/কারো কাছ থেকে শুনে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/পান করে";"বিদ্যমান ব্রান্ডের চায়ের ক্ষেত্রে চায়ের মানোন্নয়নে আপনার কোন প্রত্যাশা বা পরামর্শ রয়েছে কি? ";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-09-25T11:51:27.066+06:00";"2023-09-25T11:53:32.032+06:00";"ee-eu.kobotoolbox.org:HbOron9m5dUBcH2r";"30";"পুরুষ";"স্নাতকোত্তর/সমমান";"ব্যাবসা/উদ্যোক্তা";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"৪";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"483459302";"93e3fbb8-d086-4b66-9594-403c88feedc1";"2023-09-25T05:53:35";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"11"
"2023-09-24T19:10:33.512+06:00";"2023-09-25T11:55:04.604+06:00";"ee-eu.kobotoolbox.org:4WKZsLQHJ3Hu0Fwx";"29";"নারী";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"২";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"1";"1";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"সুলভ মূল্যে ভালো মানসম্মত চা";"483459676";"16ceb682-441f-4154-8a66-4468bb00e4ab";"2023-09-25T05:55:08";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"12"
"2023-09-25T12:06:26.026+06:00";"2023-09-25T12:10:19.993+06:00";"ee-eu.kobotoolbox.org:5DErk9by1Jc8endH";"34";"পুরুষ";"স্নাতকোত্তর/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৩";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"মুদি দোকান অনলাইন শপ";"1";"0";"1";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"সঠিক স্বাদ আর ঘ্রাণ। এমন একটা চা, যেটার ঘ্রাণ চা বানানোর পরে একি থাকবে এবং লাল চা বা দুধ চা দুই ভাবেই ব্যবহার করা যাবে।";"483464224";"7b147fad-dd00-481a-9bcf-6feeaaf5b175";"2023-09-25T06:10:21";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"13"
"2023-09-25T12:11:32.299+06:00";"2023-09-25T12:14:37.062+06:00";"ee-eu.kobotoolbox.org:496mWNUSG9vRbLdW";"32";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"৪";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা অন্যান্য";"0";"0";"0";"1";"1";"সুপারশপ অনলাইন শপ";"0";"1";"1";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"483465510";"99d58570-07cd-4715-8a02-0fe63b3d1d98";"2023-09-25T06:14:38";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"14"
"2023-09-25T12:18:27.194+06:00";"2023-09-25T12:21:25.265+06:00";"ee-eu.kobotoolbox.org:TsGI3gOfEvmztk3q";"48";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"২";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"483468396";"4e7b4b51-3cbc-4bd2-a7df-e5f4b58da826";"2023-09-25T06:21:26";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"15"
"2023-09-25T12:21:03.492+06:00";"2023-09-25T12:23:49.826+06:00";"ee-eu.kobotoolbox.org:TCLv49lk6sKkGFHc";"24";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"0";"1";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"";"483469570";"734165df-fece-4f25-ad85-e7325d570f5d";"2023-09-25T06:23:51";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"16"
"2023-09-25T12:23:51.164+06:00";"2023-09-25T12:28:41.267+06:00";"ee-eu.kobotoolbox.org:7RUnLLlm2ja5y6DV";"25";"নারী";"স্নাতকোত্তর/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৪";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"স্বাদ  সুলভ ক্রয়মূল্য ";"0";"0";"1";"0";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"";"483471502";"49791094-5bcf-4a71-9eab-1d6310d05428";"2023-09-25T06:28:43";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"17"
"2023-09-25T14:58:05.263+06:00";"2023-09-25T15:03:19.625+06:00";"ee-eu.kobotoolbox.org:2Rtk8P601mxDRkjb";"50";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"র/লাল চা গ্রীন চা";"1";"0";"1";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"অন্যান্য";"0";"0";"0";"1";"২০০ টাকার কম";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"483539548";"72649933-4cfc-41a5-9927-55d497c050a3";"2023-09-25T09:03:21";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"18"
"2023-09-28T18:03:04.442+06:00";"2023-09-28T18:07:28.635+06:00";"ee-eu.kobotoolbox.org:2VpEWYt8TN9ZlIT9";"28";"নারী";"স্নাতকোত্তর/সমমান";"গৃহিণী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"সকাল";"1";"0";"0";"0";"১";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"খোলা চা ";"0";"1";"0";"0";"0";"অন্যান্য";"0";"0";"0";"1";"২০০ থেকে ৫০০ টাকার মধ্যে";"স্বাদ ";"0";"0";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"Good as usual.";"485025772";"84df2419-0fd2-4d83-adab-8374fc8639ef";"2023-09-28T12:07:29";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"19"
"2023-09-28T19:14:15.804+06:00";"2023-09-28T19:23:51.124+06:00";"ee-eu.kobotoolbox.org:teokI7zHhedbMbuU";"28";"নারী";"স্নাতকোত্তর/সমমান";"সরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"৪";"র/লাল চা দুধ চা রেডি চা";"1";"1";"0";"0";"0";"0";"1";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"দোকানদার যা দেয় তাই কিনি যখন যা পাই ";"0";"0";"0";"0";"0";"0";"0";"1";"1";"পান করে";"0";"0";"1";"";"485068093";"66177ea9-2c0c-46d9-b951-bc3153a5bc2b";"2023-09-28T13:23:48";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"20"
"2023-09-28T20:01:29.481+06:00";"2023-09-28T20:05:11.070+06:00";"ee-eu.kobotoolbox.org:Q6biSVVgsks8Mh9m";"28";"নারী";"স্নাতকোত্তর/সমমান";"গৃহিণী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৩";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"স্বাদ ";"0";"0";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"গুণগত মান, ঘ্রাণ ও স্বাদ বৃদ্ধি করলে আরো ভালো হয়।";"485091575";"d26d8904-496c-4006-9581-c32fcbbc4760";"2023-09-28T14:05:16";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"21"
"2023-09-28T20:14:54.212+06:00";"2023-09-28T20:17:57.006+06:00";"ee-eu.kobotoolbox.org:yEugaGwhnVa0xDge";"29";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"১";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"যখন যা পাই ";"0";"0";"0";"0";"0";"0";"0";"0";"1";"পান করে";"0";"0";"1";"না";"485097068";"a6996a9e-520f-4f77-a3b9-f3640573e7cc";"2023-09-28T14:17:59";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"22"
"2023-09-28T10:54:17.275-07:00";"2023-09-28T10:57:53.430-07:00";"ee-eu.kobotoolbox.org:GeAGScQRJfFJkztY";"28";"নারী";"স্নাতক/ডিগ্রী/সমমান";"গৃহিণী";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"সপ্তাহে ৩-৫ বার";"সকাল";"1";"0";"0";"0";"১";"র/লাল চা দুধ চা গ্রীন চা হারবাল চা";"1";"1";"1";"1";"0";"0";"0";"0";"খোলা চা ";"0";"1";"0";"0";"0";"সুপারশপ";"0";"1";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"না";"485191921";"c4e89948-586a-4da7-ba22-d714cd2a448b";"2023-09-28T17:57:53";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"23"
"2023-10-02T16:39:10.360+06:00";"2023-10-02T16:41:57.426+06:00";"ee-eu.kobotoolbox.org:SqLPSw0wk3aPI9fk";"34";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৩";"র/লাল চা দুধ চা ফ্লেভারযুক্ত চা";"1";"1";"0";"0";"0";"0";"0";"1";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"1";"1";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"";"486532338";"3b89bc0d-dc55-4572-81e9-8b493e442697";"2023-10-02T10:41:58";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"24"
"2023-10-03T12:36:55.130+06:00";"2023-10-03T12:38:31.094+06:00";"ee-eu.kobotoolbox.org:AQwcs95RyPPow9da";"41";"পুরুষ";"স্নাতকোত্তর/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"দুপুর";"0";"1";"0";"0";"৩";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান পন্যের মোড়ক  সুলভ ক্রয়মূল্য ";"1";"1";"1";"1";"1";"1";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"486888199";"50cedc72-307b-4725-a177-a7aee9bfe368";"2023-10-03T06:38:32";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"25"
"2023-10-03T12:46:15.262+06:00";"2023-10-03T12:48:54.764+06:00";"ee-eu.kobotoolbox.org:cwDRCbN8x6CFAQFc";"45";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৪";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"দামটা কমালে ভালো হয়।";"486892269";"6a75819c-d036-41cc-abe7-c6642cec1af3";"2023-10-03T06:48:57";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"26"
"2023-10-03T13:51:35.841+06:00";"2023-10-03T13:53:26.043+06:00";"ee-eu.kobotoolbox.org:leTsfWoW9YCKIfTD";"22";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"সপ্তাহে ৩-৫ বার";"রাতে";"0";"0";"0";"1";"২";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"ফ্লেভার টা আরেকটু ভালো হলে খেতে ভালো লাগবে";"486919216";"bd1cc644-d1aa-418f-9df6-32f3e8ec0161";"2023-10-03T07:53:32";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"27"
"2023-10-03T13:52:12.432+06:00";"2023-10-03T13:55:07.065+06:00";"ee-eu.kobotoolbox.org:g6Nn8TYvPLBIoo48";"34";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"২";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"অন্যান্য";"0";"0";"0";"1";"0";"অন্যান্য";"0";"0";"0";"1";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"No";"486920110";"a266ef7a-4c02-4502-8d3b-129e68930f30";"2023-10-03T07:55:24";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"28"
"2023-10-03T08:56:18.289+01:00";"2023-10-03T08:58:37.911+01:00";"ee-eu.kobotoolbox.org:RknibPHFE3X11PKp";"33";"নারী";"স্নাতকোত্তর/সমমান";"ব্যাবসা/উদ্যোক্তা";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"১";"গ্রীন চা";"0";"0";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"সুপারশপ অনলাইন শপ";"0";"1";"1";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"486921236";"f3aafeba-c058-4559-b6c5-083c33d8c23e";"2023-10-03T07:58:38";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"29"
"2023-10-03T15:43:25.516+06:00";"2023-10-03T15:45:50.668+06:00";"ee-eu.kobotoolbox.org:OBK661RBCly4i1Hm";"32";"নারী";"স্নাতকোত্তর/সমমান";"পেশাজীবী (ডাক্তার/উকিল/ইঞ্জিনিয়ার/কৃষিবিদ ইত্যাদি)";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"চা পান করি না";"সকাল";"1";"0";"0";"0";"১";"হারবাল চা";"0";"0";"0";"1";"0";"0";"0";"0";"অন্যান্য";"0";"0";"0";"1";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"486971512";"e85e4080-d0ae-48d2-9733-4d4bb60a52f0";"2023-10-03T09:45:51";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"30"
"2023-10-03T15:48:34.827+06:00";"2023-10-03T15:54:56.250+06:00";"ee-eu.kobotoolbox.org:ZjlmC210BdNmvK8d";"31";"নারী";"স্নাতক/ডিগ্রী/সমমান";"পেশাজীবী (ডাক্তার/উকিল/ইঞ্জিনিয়ার/কৃষিবিদ ইত্যাদি)";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায় রাতে";"1";"0";"1";"1";"১";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"সুপারশপ";"0";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"ঘ্রাণ ও স্বাদ আরও উন্নতি করা যেতে পারে।";"486977029";"0045949e-44ef-4cad-9de4-34a776478159";"2023-10-03T09:54:58";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"31"
"2023-10-03T16:20:44.805+06:00";"2023-10-03T16:23:03.510+06:00";"ee-eu.kobotoolbox.org:pvM0lwGBv8sdtaep";"30";"নারী";"স্নাতক/ডিগ্রী/সমমান";"পেশাজীবী (ডাক্তার/উকিল/ইঞ্জিনিয়ার/কৃষিবিদ ইত্যাদি)";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"৫০১ থেকে ১০০০ টাকা";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"486991827";"0d6e70a0-74ca-4f26-bce9-080d83eb32d7";"2023-10-03T10:23:05";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"32"
